"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
-18.0376,0.031665,-0.44896,-0.48281,-0.44245,,
-20.3193,0.036655,-0.44165,-0.4542,-0.41336,,
-22.1397,0.041016,-0.43773,-0.41857,-0.37086,,
-23.6664,0.044608,-0.42309,-0.37493,-0.3207,,
-24.6667,0.047302,-0.39566,-0.32517,-0.27246,,
-25.1675,0.049002,-0.36879,-0.26678,-0.20842,,
-25.2399,0.0496,-0.32319,-0.20097,-0.14413,,
-24.6517,0.049067,-0.27609,-0.13071,-0.073143,,
-23.5828,0.047383,-0.229,-0.053107,0.0051475,,
-21.9682,0.044576,-0.16451,0.02768,0.07434,,
-19.7177,0.040703,-0.10014,0.11153,0.15622,,
-17.1103,0.035867,-0.032188,0.19992,0.2399,,
-14.0464,0.030203,0.046006,0.28625,0.31388,,
-10.6774,0.023871,0.10664,0.37453,0.39696,,
-7.2306,0.017069,0.18881,0.45599,0.46136,,
-3.567,0.0099942,0.23702,0.53602,0.54648,,
-0.018735,0.0028823,0.31161,0.60686,0.59831,,
3.422,-0.0040456,0.36891,0.67744,0.64703,,
6.7592,-0.010576,0.40411,0.72885,0.70545,,
9.6468,-0.016487,0.44657,0.77305,0.72305,,
12.1745,-0.0216,0.4709,0.80391,0.74747,,
14.1832,-0.025753,0.49533,0.81834,0.75489,,
15.5283,-0.028807,0.49825,0.8183,0.74927,,
16.3566,-0.030687,0.49268,0.80559,0.72556,,
16.4783,-0.031337,0.46529,0.77215,0.69671,,
15.9731,-0.030756,0.44036,0.72686,0.64703,,
14.9955,-0.028984,0.39389,0.66987,0.59412,,
13.3434,-0.026102,0.34816,0.58887,0.52301,,
11.2806,-0.022244,0.29229,0.5024,0.43335,,
8.8002,-0.017554,0.21593,0.40533,0.35003,,
5.8907,-0.012223,0.14631,0.29765,0.25127,,
2.8678,-0.0064657,0.069331,0.1825,0.13898,,
-0.33946,-0.00048144,-0.01121,0.07029,0.040462,,
-3.5246,0.0054945,-0.093825,-0.048537,-0.066679,,
-6.4601,0.011239,-0.16674,-0.17047,-0.18028,,
-9.2563,0.016541,-0.24542,-0.28125,-0.27869,,
-11.6652,0.021226,-0.30128,-0.39446,-0.37792,,
-13.6635,0.025127,-0.36459,-0.48988,-0.4622,,
-15.307,0.028119,-0.40964,-0.58129,-0.54923,,
-16.3373,0.030108,-0.45335,-0.65899,-0.6195,,
-16.9123,0.031058,-0.49007,-0.7232,-0.67265,,
-16.9449,0.030954,-0.49486,-0.77219,-0.73131,,
-16.3162,0.029828,-0.51514,-0.81212,-0.75286,,
-15.311,0.027766,-0.50983,-0.83358,-0.7774,,
-13.7964,0.024881,-0.50665,-0.83559,-0.78542,,
-11.9279,0.021296,-0.48892,-0.83455,-0.77584,,
-9.89,0.0172,-0.45932,-0.80738,-0.76423,,
-7.5451,0.012759,-0.42455,-0.7719,-0.727,,
-5.211,0.0081775,-0.38936,-0.72275,-0.68558,,
-2.8838,0.0036489,-0.34038,-0.66423,-0.63973,,
-0.53835,-0.00063717,-0.29975,-0.59523,-0.57712,,
1.5093,-0.0045081,-0.24935,-0.52591,-0.5126,,
3.3584,-0.0078,-0.19269,-0.4468,-0.44089,,
4.8781,-0.010393,-0.15383,-0.36203,-0.3626,,
5.886,-0.012176,-0.097046,-0.281,-0.28647,,
6.5739,-0.013094,-0.055214,-0.19823,-0.20794,,
6.7362,-0.013106,-0.012244,-0.11338,-0.12462,,
6.4715,-0.012231,0.034619,-0.03374,-0.047166,,
5.9199,-0.010503,0.068913,0.041579,0.030167,,
4.8813,-0.0080075,0.098974,0.122,0.10666,,
3.589,-0.004838,0.12741,0.1891,0.17897,,
2.0279,-0.0011407,0.14629,0.25456,0.25223,,
0.1576,0.00294,0.17381,0.31857,0.31137,,
-1.7368,0.0072434,0.189,0.37426,0.37385,,
-3.7427,0.011601,0.19549,0.42937,0.43802,,
-5.6944,0.015843,0.21322,0.47558,0.47262,,
-7.3946,0.019799,0.21548,0.51675,0.51643,,
-9.0007,0.023319,0.22669,0.55625,0.56192,,
-10.2726,0.026276,0.23882,0.59042,0.58945,,
-11.2304,0.028544,0.23716,0.61867,0.62321,,
-11.9406,0.030035,0.24427,0.64475,0.64344,,
-12.1766,0.030714,0.23898,0.66971,0.66331,,
-12.1023,0.030535,0.24281,0.68274,0.68079,,
-11.6436,0.029499,0.25532,0.6899,0.67313,,
-10.6803,0.027636,0.25768,0.69161,0.67864,,
-9.4544,0.025006,0.25746,0.68679,0.67026,,
-7.8397,0.021665,0.26246,0.67081,0.64979,,
-5.9645,0.017726,0.26076,0.65346,0.62369,,
-4.0028,0.013312,0.26426,0.62664,0.59388,,
-1.7918,0.0085279,0.26192,0.59257,0.56024,,
0.42517,0.0035072,0.25637,0.54982,0.51332,,
2.6717,-0.0016129,0.25592,0.4958,0.45909,,
5.0108,-0.0067055,0.24489,0.43748,0.40366,,
7.1456,-0.011637,0.23508,0.37228,0.33902,,
9.2121,-0.016315,0.22692,0.29718,0.26169,,
11.0749,-0.020616,0.20435,0.21715,0.18818,,
12.5933,-0.024464,0.18344,0.13626,0.10738,,
13.9453,-0.027803,0.15335,0.047563,0.026576,,
14.9223,-0.030562,0.12146,-0.040699,-0.053391,,
15.6065,-0.032708,0.093356,-0.12764,-0.14018,,
16.1179,-0.034231,0.052977,-0.21669,-0.2223,,
16.2202,-0.03513,0.013077,-0.3013,-0.30394,,
16.1066,-0.035416,-0.0231,-0.38676,-0.38738,,
15.7109,-0.035112,-0.065858,-0.46664,-0.45813,,
14.9557,-0.034264,-0.1072,-0.54177,-0.52804,,
14.0655,-0.032914,-0.14704,-0.60997,-0.59352,,
12.9003,-0.031117,-0.19558,-0.66988,-0.64512,,
11.5854,-0.028934,-0.22889,-0.7222,-0.70282,,
10.2561,-0.026414,-0.26869,-0.76463,-0.73717,,
8.7346,-0.02365,-0.30373,-0.8006,-0.76602,,
7.212,-0.020674,-0.32449,-0.8243,-0.79416,,
5.6604,-0.017572,-0.35506,-0.83592,-0.79787,,
3.9968,-0.014395,-0.36794,-0.83813,-0.80349,,
2.4657,-0.011191,-0.38187,-0.82982,-0.79188,,
0.90858,-0.0080355,-0.39124,-0.80828,-0.76854,,
-0.57612,-0.0049578,-0.38839,-0.77741,-0.7434,,
-1.8389,-0.0020169,-0.38657,-0.73598,-0.69707,,
-3.0872,0.00074498,-0.37574,-0.68497,-0.6444,,
-4.1226,0.0032865,-0.35272,-0.62762,-0.59137,,
-5.0115,0.00559,-0.33413,-0.55604,-0.51942,,
-5.8509,0.0076065,-0.3007,-0.4787,-0.447,,
-6.4164,0.0093131,-0.26891,-0.39883,-0.36978,,
-6.8959,0.010698,-0.23125,-0.3103,-0.28216,,
-7.1841,0.01174,-0.18085,-0.21709,-0.19609,,
-7.1691,0.012428,-0.13552,-0.12374,-0.1002,,
-7.0788,0.012762,-0.085292,-0.02386,-0.0057461,,
-6.7464,0.012749,-0.032566,0.074537,0.082241,,
-6.2436,0.012386,0.010598,0.17368,0.18423,,
-5.7072,0.011706,0.06099,0.27114,0.27318,,
-4.935,0.010714,0.11524,0.36175,0.35267,,
-4.1253,0.0094459,0.15688,0.45193,0.44472,,
-3.215,0.0079551,0.21347,0.52964,0.51152,,
-2.101,0.0062695,0.25325,0.60104,0.57365,,
-1.05,0.0044525,0.29234,0.66411,0.63913,,
0.092395,0.0025527,0.33184,0.71767,0.69001,,
1.2092,0.00063281,0.3626,0.76425,0.72736,,
2.1781,-0.001258,0.38456,0.8006,0.75932,,
3.1686,-0.0030601,0.40264,0.81855,0.77943,,
3.9666,-0.0046893,0.40638,0.83323,0.78853,,
4.6487,-0.0061223,0.42093,0.82424,0.77476,,
5.2744,-0.0072747,0.42087,0.80303,0.75693,,
5.6118,-0.0081239,0.41172,0.77516,0.72939,,
5.8494,-0.0086206,0.39663,0.73071,0.68426,,
5.8662,-0.0087371,0.36687,0.67588,0.63805,,
5.5551,-0.008461,0.34089,0.61459,0.57545,,
5.1265,-0.0077857,0.30361,0.5412,0.51392,,
4.4014,-0.0067088,0.25967,0.46007,0.43838,,
3.488,-0.0052527,0.21453,0.37058,0.34644,,
2.5191,-0.0034443,0.15874,0.27521,0.2648,,
1.2815,-0.0013202,0.10485,0.17621,0.17154,,
-0.019451,0.0010803,0.053496,0.075026,0.070749,,
-1.4231,0.0036864,-0.0087115,-0.0247,-0.017597,,
-3.0074,0.0064493,-0.068724,-0.12448,-0.11193,,
-4.5315,0.0092965,-0.13247,-0.21998,-0.20446,,
-6.1302,0.012154,-0.19226,-0.31082,-0.28886,,
-7.6776,0.01495,-0.24365,-0.39531,-0.36823,,
-9.025,0.017624,-0.29676,-0.47396,-0.44149,,
-10.3558,0.020105,-0.3452,-0.54319,-0.50973,,
-11.4651,0.022323,-0.38346,-0.60633,-0.57018,,
-12.3953,0.024215,-0.42047,-0.65503,-0.61447,,
-13.2364,0.025744,-0.44693,-0.69266,-0.65398,,
-13.7504,0.026849,-0.46689,-0.72386,-0.68426,,
-14.1055,0.027517,-0.4846,-0.73931,-0.69755,,
-14.1913,0.027706,-0.48557,-0.74529,-0.71263,,
-13.8877,0.027406,-0.48231,-0.74044,-0.70425,,
-13.4074,0.026606,-0.46625,-0.72042,-0.68474,,
-12.5913,0.025314,-0.44045,-0.68958,-0.66128,,
-11.5374,0.023546,-0.41596,-0.64861,-0.6183,,
-10.354,0.021319,-0.38061,-0.59415,-0.57269,,
-8.8526,0.018663,-0.33776,-0.53414,-0.51799,,
-7.2329,0.015622,-0.28976,-0.46697,-0.44891,,
-5.4272,0.012235,-0.2298,-0.39219,-0.38523,,
-3.3516,0.0085732,-0.17282,-0.31115,-0.30646,,
-1.2654,0.0046803,-0.11119,-0.22552,-0.22422,,
0.96683,0.00062506,-0.043694,-0.13511,-0.14341,,
3.232,-0.0035248,0.02064,-0.042125,-0.053391,,
5.3911,-0.0076967,0.090296,0.049696,0.031963,,
7.6048,-0.011816,0.15432,0.14165,0.11768,,
9.6588,-0.015804,0.21249,0.23071,0.20315,,
11.604,-0.019586,0.27585,0.31494,0.27976,,
13.5144,-0.023089,0.33166,0.39134,0.35733,,
15.1238,-0.026234,0.38462,0.46516,0.42557,,
16.5796,-0.028952,0.43584,0.52683,0.48207,,
17.7762,-0.031198,0.47008,0.58206,0.53989,,
18.5565,-0.032879,0.50244,0.6299,0.58191,,
19.1212,-0.03398,0.52542,0.66705,0.61507,,
19.2672,-0.034443,0.53665,0.69628,0.64679,,
19.08,-0.034256,0.55128,0.70978,0.65733,,
18.6733,-0.033413,0.54607,0.71466,0.66583,,
17.8117,-0.031898,0.53411,0.70876,0.66272,,
16.6796,-0.029749,0.51738,0.69052,0.64584,,
15.2116,-0.026998,0.48953,0.66198,0.6262,,
13.3677,-0.023697,0.46198,0.62526,0.58981,,
11.3683,-0.019916,0.41703,0.57922,0.55246,,
9.0729,-0.015734,0.36645,0.52795,0.50745,,
6.6326,-0.011259,0.32119,0.46865,0.44879,,
4.218,-0.0065997,0.26466,0.40383,0.39361,,
1.6547,-0.0018752,0.20941,0.33688,0.33327,,
-0.80859,0.0027913,0.1546,0.26497,0.26588,,
-3.1775,0.007257,0.091396,0.19189,0.19836,,
-5.5039,0.011411,0.033084,0.12018,0.12773,,
-7.5219,0.015126,-0.024931,0.04795,0.063327,,
-9.3477,0.018288,-0.082216,-0.022359,-0.00071826,,
-10.8409,0.020802,-0.12498,-0.090738,-0.070868,,
-11.8339,0.02257,-0.17352,-0.15342,-0.12558,,
-12.5325,0.023541,-0.21337,-0.20922,-0.17813,,
-12.7439,0.023675,-0.23975,-0.26083,-0.23308,,
-12.5255,0.022953,-0.26707,-0.30253,-0.27234,,
-12.0024,0.021401,-0.28506,-0.33814,-0.31208,,
-10.9765,0.019038,-0.29778,-0.37046,-0.34524,,
-9.6672,0.015948,-0.3078,-0.39446,-0.37134,,
-8.0195,0.012215,-0.30056,-0.41422,-0.39935,,
-5.9798,0.0079507,-0.29633,-0.42836,-0.41192,,
-3.8394,0.0032954,-0.28798,-0.43362,-0.42066,,
-1.4922,-0.0016033,-0.26906,-0.43683,-0.4312,,
0.90839,-0.0066037,-0.25832,-0.43245,-0.4294,,
3.1716,-0.011535,-0.23622,-0.4248,-0.4276,,
5.4226,-0.016223,-0.21526,-0.41607,-0.42353,,
7.4076,-0.020517,-0.19802,-0.40284,-0.41108,,
9.159,-0.02429,-0.17257,-0.39146,-0.40618,,
10.7193,-0.027399,-0.15503,-0.37853,-0.39169,,
11.8152,-0.02975,-0.13706,-0.36336,-0.37757,,
12.5893,-0.031266,-0.11638,-0.35044,-0.36955,,
12.9558,-0.031892,-0.10688,-0.33667,-0.35207,,
12.7837,-0.031624,-0.096369,-0.32257,-0.33842,,
12.2667,-0.030463,-0.093921,-0.31096,-0.32262,,
11.2724,-0.028461,-0.09593,-0.29464,-0.30335,,
9.9281,-0.025692,-0.088312,-0.28271,-0.29221,,
8.4011,-0.022263,-0.091735,-0.27015,-0.27186,,
6.5209,-0.018297,-0.092613,-0.25487,-0.25031,,
4.5409,-0.013925,-0.091679,-0.24029,-0.23403,,
2.4533,-0.0093132,-0.098464,-0.22369,-0.20806,,
0.2317,-0.00462,-0.099444,-0.20169,-0.18423,,
-1.8434,-5.1304e-06,-0.10375,-0.18022,-0.15945,,
-3.8812,0.0043784,-0.10403,-0.15445,-0.12677,,
-5.7075,0.0083829,-0.093007,-0.12723,-0.099838,,
-7.1595,0.011893,-0.086411,-0.096286,-0.063566,,
-8.4127,0.014794,-0.071465,-0.057653,-0.020949,,
-9.2517,0.017016,-0.049877,-0.019205,0.01664,,
-9.7385,0.018515,-0.033437,0.024439,0.06177,,
-9.9721,0.019261,-0.006427,0.07374,0.10666,,
-9.7528,0.019288,0.017086,0.12309,0.15467,,
-9.2899,0.018617,0.043971,0.17622,0.20674,,
-8.528,0.017335,0.079026,0.22847,0.25067,,
-7.3944,0.015532,0.10375,0.28224,0.30155,,
-6.1746,0.013312,0.13275,0.33662,0.34512,,
-4.7585,0.010816,0.16312,0.38541,0.38343,,
-3.2991,0.0081708,0.18501,0.43105,0.42365,,
-1.9603,0.005516,0.21064,0.47319,0.45274,,
-0.60833,0.0029802,0.22654,0.50706,0.47992,,
0.51537,0.00069896,0.23673,0.53502,0.50075,,
1.4537,-0.001217,0.24943,0.55524,0.50494,,
2.2761,-0.0026932,0.24971,0.56435,0.51284,,
2.7254,-0.0036619,0.24765,0.56496,0.50961,,
2.9483,-0.0040768,0.24264,0.55111,0.49045,,
2.875,-0.0039372,0.22358,0.52795,0.47106,,
2.4169,-0.0032434,0.20511,0.49589,0.43682,,
1.7911,-0.0020468,0.17518,0.45166,0.39588,,
0.85723,-0.00041757,0.14053,0.40159,0.35087,,
-0.23569,0.0015512,0.10832,0.34173,0.29078,,
-1.3304,0.0037549,0.069513,0.27432,0.23224,,
-2.5984,0.0060868,0.029904,0.20217,0.17023,,
-3.7898,0.0084169,-0.0054004,0.12427,0.095648,,
-4.9199,0.010614,-0.049099,0.047062,0.028132,,
-6.0471,0.012581,-0.084593,-0.029752,-0.042018,,
-6.8961,0.014185,-0.12398,-0.10758,-0.11289,,
-7.6074,0.015359,-0.16006,-0.18182,-0.17514,,
-8.0521,0.016025,-0.18285,-0.25235,-0.24289,,
-8.0937,0.016129,-0.20888,-0.31713,-0.297,,
-7.9539,0.015671,-0.22777,-0.37354,-0.34644,,
-7.4479,0.014651,-0.2355,-0.42538,-0.39552,,
-6.6755,0.013102,-0.249,-0.4653,-0.4294,,
-5.7795,0.011091,-0.24902,-0.49507,-0.45945,,
-4.5816,0.0086848,-0.24556,-0.51842,-0.47836,,
-3.3234,0.0060129,-0.24542,-0.52815,-0.48626,,
-1.9618,0.0031754,-0.22809,-0.53069,-0.49656,,
-0.44853,0.00031045,-0.21858,-0.52514,-0.48674,,
0.92477,-0.0024615,-0.20312,-0.51031,-0.47501,,
2.2881,-0.005013,-0.17707,-0.49074,-0.4634,,
3.4897,-0.0072225,-0.15853,-0.46308,-0.43203,,
4.3633,-0.0089842,-0.13357,-0.42631,-0.40318,,
5.074,-0.010212,-0.11564,-0.38635,-0.36727,,
5.4115,-0.010837,-0.096881,-0.33971,-0.31987,,
5.4552,-0.010827,-0.069103,-0.29198,-0.28108,,
5.3248,-0.010177,-0.050906,-0.24188,-0.22781,,
4.7755,-0.0088804,-0.02852,-0.18848,-0.1749,,
4.01,-0.0069843,-0.0056531,-0.13597,-0.12881,,
2.9879,-0.00457,0.0055667,-0.08039,-0.071826,,
1.6477,-0.0017182,0.024995,-0.023696,-0.014844,,
0.23931,0.0014662,0.038936,0.031151,0.036871,,
-1.3621,0.0048673,0.050064,0.087783,0.096007,,
-2.9903,0.0083542,0.067832,0.14159,0.14724,,
-4.4769,0.011796,0.074636,0.19477,0.20291,,
-5.9946,0.015071,0.087271,0.24982,0.25534,,
-7.2968,0.018059,0.098593,0.3016,0.30179,,
-8.4344,0.020667,0.10436,0.352,0.35183,,
-9.4584,0.022805,0.11857,0.40034,0.39444,,
-10.1371,0.024412,0.12574,0.44249,0.43227,,
-10.6404,0.025456,0.13027,0.48242,0.47034,,
-10.8604,0.025924,0.1411,0.51691,0.4944,,
-10.6986,0.025829,0.14364,0.54505,0.52014,,
-10.4029,0.025215,0.14642,0.56986,0.53905,,
-9.8398,0.024135,0.15427,0.58523,0.54468,,
-9.1148,0.022681,0.15351,0.59478,0.5527,,
-8.3622,0.02093,0.15586,0.59427,0.54648,,
-7.4396,0.018991,0.14941,0.5836,0.53163,,
-6.5808,0.016975,0.13818,0.56727,0.51164,,
-5.7344,0.014976,0.13183,0.53893,0.47597,,
-4.8393,0.013099,0.1126,0.49881,0.43754,,
-4.1579,0.011405,0.097175,0.44969,0.39061,,
-3.54,0.0099773,0.080833,0.38846,0.33232,,
-3.0984,0.0088623,0.05469,0.32052,0.27294,,
-2.9309,0.0080721,0.029112,0.24746,0.20051,,
-2.8339,0.0076067,-0.0046154,0.16627,0.12833,,
-2.9689,0.0074399,-0.037796,0.081155,0.051715,,
-3.2178,0.0075261,-0.065147,-0.0075269,-0.030765,,
-3.4311,0.0077782,-0.10087,-0.098696,-0.10415,,
-3.7868,0.0081333,-0.13467,-0.18758,-0.17992,,
-4.0585,0.008481,-0.16162,-0.27547,-0.26109,,
-4.2717,0.0087096,-0.19614,-0.35675,-0.3298,,
-4.4797,0.0087206,-0.21872,-0.43254,-0.39947,,
-4.4207,0.0084067,-0.2403,-0.50346,-0.45729,,
-4.2402,0.0076941,-0.25885,-0.56239,-0.50506,,
-3.7919,0.0064859,-0.26366,-0.61053,-0.55438,,
-2.9402,0.0047375,-0.26959,-0.64589,-0.58131,,
-1.907,0.0024341,-0.26722,-0.66878,-0.60166,,
-0.51155,-0.0004225,-0.25243,-0.68264,-0.61758,,
1.1552,-0.0038166,-0.24151,-0.68086,-0.61256,,
2.9444,-0.0076614,-0.21637,-0.66919,-0.60478,,
5.0303,-0.011886,-0.19075,-0.647,-0.58634,,
7.1649,-0.01636,-0.16259,-0.60935,-0.55258,,
9.3826,-0.020953,-0.1229,-0.56287,-0.5217,,
11.7265,-0.025512,-0.08627,-0.51069,-0.47297,,
13.8832,-0.02986,-0.047204,-0.44796,-0.41899,,
15.9304,-0.033838,-0.0027434,-0.3836,-0.36368,,
17.7146,-0.037298,0.033464,-0.31306,-0.2988,,
19.0527,-0.040068,0.078124,-0.24073,-0.23703,,
20.1066,-0.042046,0.11077,-0.16958,-0.17011,,
20.6247,-0.043103,0.13884,-0.097047,-0.10475,,
20.6889,-0.043191,0.16907,-0.02746,-0.048004,,
20.3838,-0.042271,0.18815,0.036788,0.016041,,
19.4777,-0.040345,0.20479,0.096733,0.073622,,
18.185,-0.037465,0.21987,0.14891,0.11947,,
16.4655,-0.033732,0.21918,0.19725,0.16879,,
14.2777,-0.029256,0.22388,0.24074,0.20782,,
11.9018,-0.024212,0.21852,0.27518,0.24313,,
9.2522,-0.018776,0.21122,0.30517,0.27988,,
6.5334,-0.013167,0.20833,0.32717,0.30047,,
3.9522,-0.0076058,0.19287,0.34543,0.32585,,
1.3986,-0.0023175,0.1803,0.35982,0.34536,,
-0.83693,0.0024821,0.17341,0.3676,0.35171,,
-2.7473,0.006586,0.16187,0.37359,0.36404,,
-4.3433,0.0098147,0.15985,0.37338,0.36751,,
-5.3527,0.012021,0.15555,0.37126,0.36919,,
-5.9002,0.013093,0.15286,0.37112,0.37362,,
-5.8614,0.012979,0.16148,0.36891,0.36739,,
-5.1291,0.011669,0.16554,0.36617,0.36763,,
-3.9605,0.0092048,0.17544,0.3632,0.3632,,
-2.2205,0.0056676,0.19215,0.35522,0.35338,,
-0.031844,0.0012011,0.2021,0.34893,0.34824,,
2.3996,-0.0040153,0.22146,0.34103,0.33375,,
5.1591,-0.0097528,0.23239,0.32927,0.31879,,
7.9493,-0.015766,0.24267,0.31634,0.30155,,
10.745,-0.021793,0.25872,0.29722,0.27282,,
13.5131,-0.027557,0.26311,0.27336,0.25091,,
15.9015,-0.03279,0.26285,0.24542,0.22003,,
17.9622,-0.037221,0.26187,0.21246,0.17777,,
19.5023,-0.040628,0.24543,0.1748,0.14102,,
20.3308,-0.042826,0.22815,0.13084,0.093015,,
20.5704,-0.043645,0.20028,0.079988,0.043934,,
20.01,-0.042997,0.1615,0.023479,-0.0088585,,
18.7219,-0.040828,0.12494,-0.040333,-0.07446,,
16.829,-0.037163,0.071138,-0.10633,-0.13072,,
14.147,-0.03208,0.010659,-0.17543,-0.1919,,
10.9285,-0.02571,-0.049131,-0.24725,-0.25798,,
7.1801,-0.018237,-0.11974,-0.31797,-0.31639,,
2.9271,-0.0099007,-0.18341,-0.38736,-0.37864,,
-1.5073,-0.00095996,-0.24875,-0.45386,-0.43323,,
-6.1309,0.0082709,-0.31516,-0.51311,-0.47776,,
-10.7005,0.017498,-0.36931,-0.56608,-0.52289,,
-14.955,0.026389,-0.42766,-0.60879,-0.5551,,
-18.9711,0.034645,-0.47267,-0.63971,-0.57676,,
-22.4327,0.041984,-0.50553,-0.65914,-0.59304,,
-25.292,0.048134,-0.53121,-0.66615,-0.59089,,
-27.5509,0.052908,-0.54023,-0.65658,-0.57952,,
-28.9297,0.05614,-0.54245,-0.63575,-0.55569,,
-29.5643,0.057731,-0.53301,-0.5967,-0.51667,,
-29.3369,0.057639,-0.49923,-0.54526,-0.4725,,
-28.1628,0.055881,-0.4637,-0.47995,-0.41001,,
-26.3083,0.052557,-0.41341,-0.39899,-0.33842,,
-23.6685,0.047808,-0.34881,-0.3115,-0.263,,
-20.4379,0.041822,-0.28749,-0.21428,-0.1731,,
-16.8351,0.034841,-0.21076,-0.1086,-0.084396,,
-12.7858,0.027142,-0.13398,-0.0024078,0.0068235,,
-8.6321,0.019024,-0.058048,0.10619,0.10415,,
-4.4208,0.01078,0.028296,0.21021,0.18806,,
-0.1995,0.0027171,0.10111,0.31151,0.27809,,
3.6663,-0.0048769,0.17356,0.40481,0.35793,,
7.2305,-0.011744,0.24385,0.48819,0.42605,,
10.281,-0.017644,0.29599,0.56123,0.49488,,
12.6441,-0.022418,0.34683,0.62158,0.54277,,
14.4601,-0.025943,0.38308,0.66518,0.58586,,
15.508,-0.028129,0.40804,0.69529,0.61639,,
15.8821,-0.028964,0.43013,0.70811,0.62297,,
15.717,-0.028502,0.43106,0.70612,0.62991,,
14.8332,-0.026835,0.42562,0.68881,0.61902,,
13.4866,-0.024107,0.41607,0.6548,0.59017,,
11.6795,-0.020507,0.39043,0.61132,0.55976,,
9.4148,-0.016234,0.36255,0.55755,0.51619,,
7.0187,-0.011539,0.32398,0.49324,0.46519,,
4.4298,-0.0066603,0.28105,0.42631,0.41049,,
1.8805,-0.0018364,0.24456,0.35419,0.34644,,
-0.41196,0.0026992,0.19443,0.27973,0.28994,,
-2.5743,0.0067436,0.14997,0.20779,0.22817,,
-4.3404,0.010126,0.10967,0.1352,0.16137,,
-5.7302,0.012714,0.062073,0.067211,0.10415,,
-6.7958,0.014421,0.02585,0.0045091,0.040582,,
-7.3195,0.015206,-0.012324,-0.053047,-0.013288,,
-7.4925,0.015102,-0.045551,-0.1021,-0.061052,,
-7.2257,0.014138,-0.065262,-0.14444,-0.11097,,
-6.4711,0.012434,-0.090507,-0.17817,-0.14317,,
-5.5201,0.010134,-0.11187,-0.20308,-0.17502,,
-4.2833,0.0074054,-0.12568,-0.22572,-0.20578,,
-2.928,0.0044355,-0.1446,-0.2402,-0.22529,,
-1.6524,0.0014201,-0.15268,-0.25399,-0.2496,,
-0.35927,-0.0014231,-0.16669,-0.26626,-0.26887,,
0.68396,-0.0039125,-0.17836,-0.27376,-0.28192,,
1.4895,-0.0058625,-0.18429,-0.28177,-0.30263,,
2.0991,-0.0071431,-0.19672,-0.2881,-0.31328,,
2.2346,-0.0076498,-0.21013,-0.29402,-0.32034,,
2.046,-0.0073048,-0.21884,-0.30276,-0.33327,,
1.4309,-0.0060782,-0.23853,-0.31211,-0.33914,,
0.31397,-0.0040111,-0.25307,-0.322,-0.34884,,
-1.0712,-0.0011707,-0.27239,-0.33346,-0.3565,,
-2.8531,0.0023466,-0.29177,-0.3437,-0.35769,,
-4.8222,0.0063769,-0.30087,-0.35709,-0.3699,,
-6.8341,0.010764,-0.32127,-0.36806,-0.37014,,
-9.0156,0.015297,-0.33355,-0.37776,-0.37218,,
-11.0663,0.019775,-0.33991,-0.38499,-0.37577,,
-12.9816,0.023985,-0.34849,-0.38886,-0.36524,,
-14.7505,0.027726,-0.34515,-0.3842,-0.35662,,
-16.0839,0.030823,-0.34251,-0.37361,-0.33519,,
-17.1014,0.033133,-0.33481,-0.3537,-0.31041,,
-17.6313,0.034512,-0.31013,-0.32954,-0.28551,,
-17.5421,0.034897,-0.28705,-0.29905,-0.24684,,
-17.0401,0.034247,-0.25475,-0.25957,-0.20458,,
-15.944,0.032566,-0.21194,-0.21555,-0.16436,,
-14.3893,0.029933,-0.17794,-0.16419,-0.1136,,
-12.5199,0.026421,-0.13005,-0.10548,-0.061292,,
-10.1865,0.022164,-0.083412,-0.044635,-0.0046687,,
-7.664,0.017339,-0.034953,0.020571,0.055186,,
-4.9506,0.012116,0.025588,0.086385,0.10439,,
-2.037,0.0067004,0.074774,0.15092,0.16376,,
0.75053,0.0012992,0.13041,0.21464,0.22051,,
3.5025,-0.003899,0.18448,0.27043,0.26743,,
6.0302,-0.0087134,0.22741,0.32452,0.31783,,
8.1646,-0.012985,0.27457,0.37311,0.35698,,
10.0522,-0.016602,0.30895,0.41113,0.39349,,
11.4566,-0.019455,0.33357,0.44373,0.4227,,
12.4559,-0.021506,0.36464,0.46582,0.4373,,
13.158,-0.022743,0.37735,0.47898,0.45574,,
13.3459,-0.023204,0.39162,0.48351,0.46292,,
13.2458,-0.022957,0.40124,0.47883,0.45885,,
12.8216,-0.022117,0.39664,0.46979,0.45693,,
12.0406,-0.020806,0.39128,0.45426,0.44233,,
11.1756,-0.019181,0.37735,0.43184,0.42461,,
10.1257,-0.017414,0.36041,0.4052,0.40294,,
9.0801,-0.015652,0.34923,0.37315,0.37014,,
8.2414,-0.014078,0.32125,0.33769,0.34345,,
7.4288,-0.012803,0.29712,0.30341,0.31029,,
6.8892,-0.011953,0.27586,0.26889,0.27043,,
6.5882,-0.01163,0.24677,0.23503,0.24074,,
6.439,-0.011858,0.2224,0.20157,0.19968,,
6.6537,-0.01266,0.19753,0.16749,0.16316,,
7.0448,-0.014006,0.1704,0.13671,0.13168,,
7.6745,-0.015809,0.15424,0.10384,0.090501,,
8.6024,-0.017977,0.12983,0.074096,0.057221,,
9.5279,-0.020374,0.10812,0.043159,0.019632,,
10.5746,-0.022841,0.090058,0.010508,-0.020351,,
11.5544,-0.025189,0.061125,-0.020254,-0.053989,,
